index,node0,node1,weight
1227,curious,beat,4
1228,curious,jaded,4
1229,curious,distrusting,4
1230,curious,exceptional,4
1231,curious,jeopardized,4
1232,curious,suspecting,4
1233,curious,baffled,3
1234,curious,mistrust,4
1235,curious,laughable,3
1236,curious,worn,4
1237,curious,mystified,4
1238,curious,impaired,4
1239,curious,elusive,4
1240,curious,economical,4
1241,curious,discover,4
1242,curious,thrill,4
1243,curious,menacing,4
1244,curious,limited,4
1245,curious,babied,4
1246,curious,particular,3
1247,curious,leery,4
1248,curious,tormenting,4
1249,tired,eager,3
1250,tired,hurt,4
1251,tired,stupid,4
1252,tired,stressed,4
1253,tired,free,4
1254,tired,down,4
1255,tired,dumb,4
1256,tired,secure,4
1257,tired,cool,4
1258,tired,brave,4
1259,tired,panic,4
1260,tired,funny,4
1261,tired,better,4
1262,tired,empty,4
1263,tired,dead,4
1264,tired,broke,4
1265,tired,tense,4
1266,tired,tensed,4
1267,tired,chill,3
1268,tired,weary,2
1269,tired,complete,4
1270,tired,stress,4
1271,tired,boring,4
1272,tired,dull,3
1273,tired,part,4
1274,tired,scare,3
1275,tired,supporting,4
1276,tired,slow,4
1277,tired,pressure,4
1278,tired,odd,4
1279,tired,sluggish,4
1280,tired,fright,4
1281,tired,expecting,4
1282,tired,appreciation,4
1283,tired,stern,4
1284,tired,memories,4
1285,tired,anticipate,4
1286,tired,beat,3
1287,tired,taken,4
1288,tired,going,4
1289,tired,own,4
1290,tired,fictitious,4
1291,tired,tried,4
1292,tired,loss,4
1293,tired,mute,4
1294,tired,uprise,4
1295,tired,numb,4
1296,tired,behaved,4
1297,tired,frighten,4
1298,tired,discover,4
1299,tired,clear,4
1300,tired,thrill,4
1301,tired,exclude,4
1302,tired,rise,4
1303,tired,control,4
1304,tired,loose,4
1305,tired,shivering,4
1306,tired,hollow,4
1307,tired,ache,4
1308,tired,entertain,4
1309,tired,expressed,4
1310,tired,try,4
1311,tired,packed,4
1312,positive,confident,2
1313,positive,supporting,4
1314,positive,overconfident,2
1315,positive,put,4
1316,positive,control,4
1317,positive,official,3
1318,confused,depressed,4
1319,confused,mad,4
1320,confused,good,4
1321,confused,hurt,4
1322,confused,sorry,4
1323,confused,unhappy,4
1324,confused,sick,4
1325,confused,stressed,4
1326,confused,pain,4
1327,confused,defeated,4
1328,confused,confuse,2
1329,confused,helpless,3
1330,confused,safe,4
1331,confused,ready,4
1332,confused,apprehensive,4
1333,confused,lost,2
1334,confused,distressed,3
1335,confused,down,4
1336,confused,concern,4
1337,confused,full,4
1338,confused,dumb,4
1339,confused,distracted,4
1340,confused,secure,4
1341,confused,pained,4
1342,confused,humiliated,3
1343,confused,agitated,4
1344,confused,funny,4
1345,confused,giving,4
1346,confused,needy,4
1347,confused,worry,4
1348,confused,bothered,4
1349,confused,disturbed,3
1350,confused,miserable,4
1351,confused,better,3
1352,confused,shock,4
1353,confused,dead,4
1354,confused,broke,4
1355,confused,isolated,3
1356,confused,frugal,4
1357,confused,unlucky,4
1358,confused,unappreciated,4
1359,confused,crazy,4
1360,confused,touched,4
1361,confused,grumpy,4
1362,confused,weary,4
1363,confused,troubled,3
1364,confused,downhearted,4
1365,confused,disoriented,2
1366,confused,serious,4
1367,confused,worrisome,4
1368,confused,bewildered,2
1369,confused,inconvenienced,4
1370,confused,crushed,3
1371,confused,tough,4
1372,confused,vexed,4
1373,confused,perturbed,4
1374,confused,doomed,3
1375,confused,dull,4
1376,confused,broken,2
1377,confused,humbled,3
1378,confused,excite,4
1379,confused,disjointed,2
1380,confused,part,3
1381,confused,humble,4
1382,confused,honest,4
1383,confused,confusion,4
1384,confused,obsessed,4
1385,confused,astute,5
1386,confused,agony,4
1387,confused,low,3
1388,confused,mortified,4
1389,confused,lack,4
1390,confused,preoccupied,3
1391,confused,trouble,3
1392,confused,glum,4
1393,confused,slow,4
1394,confused,small,4
1395,confused,odd,4
1396,confused,strange,4
1397,confused,gloomy,4
1398,confused,right,4
1399,confused,destitute,4
1400,confused,disturb,3
1401,confused,detached,4
1402,confused,dispirited,4
1403,confused,distress,4
1404,confused,well,4
1405,confused,appreciation,4
1406,confused,worries,4
1407,confused,blue,4
1408,confused,faint,4
1409,confused,outrage,4
1410,confused,turned,4
1411,confused,unknown,3
1412,confused,thwarted,4
1413,confused,missed,3
1414,confused,moody,4
1415,confused,divided,4
1416,confused,open,4
1417,confused,morose,4
1418,confused,respectable,4
1419,confused,depression,4
1420,confused,discombobulated,4
1421,confused,beat,3
1422,confused,flabbergast,4
1423,confused,honorable,4
1424,confused,astonish,4
1425,confused,interrupted,4
1426,confused,proficient,4
1427,confused,own,4
1428,confused,stranded,4
1429,confused,baffled,2
1430,confused,dark,3
1431,confused,mute,4
1432,confused,put,4
1433,confused,resolve,4
1434,confused,downcast,4
1435,confused,bond,4
1436,confused,bother,4
1437,confused,grim,4
1438,confused,savage,4
1439,confused,uprise,4
1440,confused,dependable,4
1441,confused,super,4
1442,confused,bleak,4
1443,confused,alienated,3
1444,confused,economical,4
1445,confused,fit,4
1446,confused,discover,3
1447,confused,clear,4
1448,confused,hidden,3
1449,confused,effective,4
1450,confused,rise,4
1451,confused,control,4
1452,confused,mess,4
1453,confused,skillful,4
1454,confused,sour,4
1455,confused,dishearten,3
1456,confused,ache,4
1457,confused,entertain,4
1458,confused,sullen,4
1459,confused,magic,4
1460,confused,flabbergasted,4
1461,confused,fancy,4
1462,confused,vague,3
1463,eager,bored,3
1464,eager,hurt,4
1465,eager,exhausted,4
1466,eager,stupid,4
1467,eager,brave,4
1468,eager,fatigued,4
1469,eager,weary,4
1470,eager,judged,4
1471,eager,boring,3
1472,eager,dull,4
1473,eager,supporting,4
1474,eager,slow,4
1475,eager,appreciation,4
1476,eager,anticipate,4
1477,eager,jaded,4
1478,eager,own,4
1479,eager,worn,4
1480,eager,uprise,4
1481,eager,clear,4
1482,eager,exclude,4
1483,eager,rise,4
1484,eager,control,4
1485,eager,ache,4
1486,eager,entertain,4
1487,guilty,concern,5
1488,guilty,shame,3
1489,guilty,sheepish,3
1490,guilty,pity,4
1491,guilty,disgraced,3
1492,guilty,outrage,4
1493,guilty,shamed,2
1494,guilty,fictitious,4
1495,guilty,disgrace,3
1496,confident,overconfident,3
1497,confident,official,4
1498,shocked,hurt,3
1499,shocked,pain,4
1500,shocked,smart,4
1501,shocked,down,4
1502,shocked,mean,4
1503,shocked,alert,4
1504,shocked,better,4
1505,shocked,shock,2
1506,shocked,shame,4
1507,shocked,dismayed,2
1508,shocked,appalled,2
1509,shocked,irritation,4
1510,shocked,delight,4
1511,shocked,part,4
1512,shocked,humble,4
1513,shocked,aghast,2
1514,shocked,distress,4
1515,shocked,blue,4
1516,shocked,outrage,2
1517,shocked,consternation,4
1518,shocked,home,4
1519,shocked,alarm,3
1520,shocked,found,4
1521,shocked,discover,4
1522,shocked,wounded,4
1523,shocked,ache,4
1524,shocked,unwavering,4
1525,shocked,disgrace,4
1526,relaxed,comfortable,4
1527,relaxed,free,3
1528,relaxed,dumb,4
1529,relaxed,giving,4
1530,relaxed,capable,4
1531,relaxed,warm,4
1532,relaxed,dead,4
1533,relaxed,undecided,4
1534,relaxed,clean,4
1535,relaxed,weak,4
1536,relaxed,relax,2
1537,relaxed,boring,4
1538,relaxed,receptive,4
1539,relaxed,dull,4
1540,relaxed,slow,3
1541,relaxed,cozy,4
1542,relaxed,wild,4
1543,relaxed,destitute,4
1544,relaxed,sluggish,4
1545,relaxed,detached,4
1546,relaxed,lightheaded,4
1547,relaxed,tidy,4
1548,relaxed,faint,4
1549,relaxed,open,3
1550,relaxed,depression,4
1551,relaxed,big,4
1552,relaxed,intimate,4
1553,relaxed,limber,4
1554,relaxed,going,4
1555,relaxed,loss,4
1556,relaxed,tolerant,4
1557,relaxed,clear,4
1558,relaxed,leisurely,4
1559,relaxed,prosperous,4
1560,relaxed,loose,2
1561,relaxed,barren,4
1562,relaxed,handsome,4
1563,relaxed,escaped,3
1564,relaxed,opened,4
1565,relaxed,easygoing,4
1566,relaxed,promiscuous,3
1567,hungry,thirsty,2
1568,fear,concerned,3
1569,fear,interested,3
1570,fear,fearful,3
1571,fear,frightened,3
1572,fear,terrified,4
1573,fear,panicked,4
1574,fear,caring,3
1575,fear,desperate,4
1576,fear,awe,2
1577,fear,apprehensive,4
1578,fear,discouraged,5
1579,fear,distressed,4
1580,fear,concern,2
1581,fear,busy,4
1582,fear,connected,4
1583,fear,panic,4
1584,fear,agitated,4
1585,fear,understanding,4
1586,fear,worry,3
1587,fear,painful,4
1588,fear,disturbed,4
1589,fear,awestruck,4
1590,fear,engaged,4
1591,fear,cared,3
1592,fear,terrible,3
1593,fear,occupied,3
1594,fear,amazing,4
1595,fear,touched,3
1596,fear,annoyance,4
1597,fear,awesome,4
1598,fear,worrisome,4
1599,fear,dread,2
1600,fear,awful,3
1601,fear,terror,4
1602,fear,vexed,4
1603,fear,irritation,4
1604,fear,moved,4
1605,fear,engrossed,4
1606,fear,excite,4
1607,fear,committed,4
1608,fear,respectful,3
1609,fear,helping,4
1610,fear,annoying,4
1611,fear,scare,3
1612,fear,trouble,4
1613,fear,absorbed,4
1614,fear,torn,4
1615,fear,rivaled,4
1616,fear,feared,2
1617,fear,burdened,4
1618,fear,helped,4
1619,fear,exciting,4
1620,fear,panicky,4
1621,fear,feeling,4
1622,fear,frightful,4
1623,fear,same,4
1624,fear,disturb,4
1625,fear,accused,4
1626,fear,fright,2
1627,fear,help,4
1628,fear,awed,3
1629,fear,interesting,3
1630,fear,want,4
1631,fear,dreadful,3
1632,fear,worries,3
1633,fear,adored,4
1634,fear,plenty,4
1635,fear,invaded,4
1636,fear,apprehension,3
1637,fear,filled,4
1638,fear,warned,5
1639,fear,taken,4
1640,fear,done,4
1641,fear,loaded,4
1642,fear,revived,4
1643,fear,burden,4
1644,fear,frighten,3
1645,fear,cowardly,4
1646,fear,thrill,4
1647,fear,mess,4
1648,fear,poignant,4
1649,fear,liking,3
1650,fear,related,3
1651,fear,attention,3
1652,fear,caution,3
1653,fear,nasty,4
1654,anger,furious,3
1655,anger,enraged,3
1656,anger,angered,2
1657,anger,infuriated,3
1658,anger,wild,4
1659,anger,wrath,2
1660,anger,fierce,4
1661,anger,savage,4
1662,anger,boisterous,5
1663,loved,good,4
1664,loved,rushed,4
1665,loved,love,2
1666,loved,pleasure,4
1667,loved,hot,4
1668,loved,gross,4
1669,loved,lively,4
1670,loved,alive,4
1671,loved,chill,4
1672,loved,complete,3
1673,loved,enjoy,2
1674,loved,rage,4
1675,loved,excite,4
1676,loved,delight,3
1677,loved,wealthy,4
1678,loved,fat,4
1679,loved,suspicion,4
1680,loved,passion,3
1681,loved,well,4
1682,loved,emasculated,4
1683,loved,stern,4
1684,loved,plenty,4
1685,loved,resilient,4
1686,loved,loaded,4
1687,loved,costly,4
1688,loved,rushing,4
1689,loved,sloppy,4
1690,loved,savage,4
1691,loved,burden,4
1692,loved,please,4
1693,loved,perfect,4
1694,loved,discover,4
1695,loved,beloved,3
1696,loved,warmth,4
1697,loved,thrill,3
1698,loved,mess,4
1699,loved,earnest,4
1700,loved,burn,4
1701,loved,bouncy,4
1702,loved,zest,4
1703,disgusted,depressed,4
1704,disgusted,mad,3
1705,disgusted,sorry,4
1706,disgusted,sick,2
1707,disgusted,disgust,2
1708,disgusted,distressed,4
1709,disgusted,uneasy,4
1710,disgusted,down,4
1711,disgusted,disturbed,3
1712,disgusted,ill,3
1713,disgusted,nauseous,3
1714,disgusted,crazy,3
1715,disgusted,sore,4
1716,disgusted,downhearted,4
1717,disgusted,frantic,4
1718,disgusted,low,4
1719,disgusted,trouble,4
1720,disgusted,wild,4
1721,disgusted,gloomy,4
1722,disgusted,disturb,4
1723,disgusted,badly,4
1724,disgusted,queasy,3
1725,disgusted,dispirited,4
1726,disgusted,poorly,4
1727,disgusted,blue,4
1728,disgusted,stern,4
1729,disgusted,relentless,4
1730,disgusted,cats,3
1731,disgusted,dark,4
1732,disgusted,put,4
1733,disgusted,downcast,4
1734,disgusted,grim,3
1735,disgusted,uprise,4
1736,disgusted,nauseated,3
1737,disgusted,rise,4
1738,disgusted,loathsome,4
1739,disgusted,unforgiving,4
1740,disgusted,framed,4
1741,disgusted,insane,4
1742,disgusted,offensive,4
1743,concerned,interested,2
1744,concerned,pain,4
1745,concerned,awe,4
1746,concerned,ready,4
1747,concerned,concern,2
1748,concerned,busy,3
1749,concerned,mean,4
1750,concerned,secure,4
1751,concerned,worry,2
1752,concerned,shock,4
1753,concerned,engaged,4
1754,concerned,annoyance,4
1755,concerned,dread,4
1756,concerned,irritation,4
1757,concerned,excite,4
1758,concerned,sense,4
1759,concerned,annoying,4
1760,concerned,trouble,3
1761,concerned,feeling,3
1762,concerned,disturb,3
1763,concerned,satisfy,4
1764,concerned,need,4
1765,concerned,fright,4
1766,concerned,energy,4
1767,concerned,rest,4
1768,concerned,apprehension,4
1769,concerned,beat,4
1770,concerned,bother,4
1771,concerned,familiar,4
1772,concerned,fit,4
1773,concerned,discover,4
1774,concerned,mess,4
1775,concerned,poignant,4
1776,concerned,attention,4
1777,concerned,caution,4
1778,concerned,spirit,4
1779,pleased,love,4
1780,pleased,enjoyment,4
1781,pleased,pleasure,3
1782,pleased,enjoy,3
1783,pleased,delight,2
1784,pleased,outrage,4
1785,pleased,joyousness,4
1786,pleased,please,2
1787,bored,hurt,4
1788,bored,stupid,4
1789,bored,brave,4
1790,bored,chill,4
1791,bored,weary,3
1792,bored,dull,4
1793,bored,scare,4
1794,bored,supporting,4
1795,bored,appreciation,4
1796,bored,anticipate,4
1797,bored,beat,4
1798,bored,own,4
1799,bored,uprise,4
1800,bored,clear,4
1801,bored,exclude,4
1802,bored,rise,4
1803,bored,control,4
1804,bored,ache,4
1805,bored,entertain,4
1806,interested,pain,4
1807,interested,awe,4
1808,interested,concern,2
1809,interested,busy,3
1810,interested,worry,2
1811,interested,engaged,4
1812,interested,annoyance,4
1813,interested,dread,4
1814,interested,irritation,4
1815,interested,annoying,4
1816,interested,trouble,3
1817,interested,feeling,4
1818,interested,disturb,4
1819,interested,satisfy,4
1820,interested,need,4
1821,interested,fright,4
1822,interested,rest,4
1823,interested,beat,4
1824,interested,bother,4
1825,interested,attention,4
1826,interested,caution,4
1827,surprise,pressured,4
1828,surprise,furious,4
1829,surprise,hot,4
1830,surprise,driven,4
1831,surprise,forced,3
1832,surprise,rage,3
1833,surprise,pressure,4
1834,surprise,passion,4
1835,surprise,wild,4
1836,surprise,surprising,2
1837,surprise,constrained,4
1838,surprise,strength,4
1839,surprise,power,4
1840,amused,fun,4
1841,amused,entertained,2
1842,amused,mean,4
1843,amused,appreciation,4
1844,amused,control,4
1845,amused,entertain,3
1846,depressed,mad,4
1847,depressed,exhausted,4
1848,depressed,sorry,3
1849,depressed,sick,3
1850,depressed,regretful,4
1851,depressed,bad,4
1852,depressed,defeated,4
1853,depressed,disappointing,4
1854,depressed,rejected,4
1855,depressed,down,2
1856,depressed,dejected,4
1857,depressed,humiliated,3
1858,depressed,alert,4
1859,depressed,disturbed,4
1860,depressed,miserable,3
1861,depressed,poor,4
1862,depressed,violated,4
1863,depressed,better,4
1864,depressed,entitled,4
1865,depressed,shock,4
1866,depressed,ill,4
1867,depressed,dirty,4
1868,depressed,rich,4
1869,depressed,hot,4
1870,depressed,lively,4
1871,depressed,greedy,4
1872,depressed,nauseous,4
1873,depressed,crazy,4
1874,depressed,dismayed,4
1875,depressed,clean,4
1876,depressed,weak,4
1877,depressed,shameful,4
1878,depressed,downhearted,2
1879,depressed,outraged,4
1880,depressed,listless,3
1881,depressed,crushed,3
1882,depressed,close,4
1883,depressed,yummy,5
1884,depressed,persistent,4
1885,depressed,belittled,4
1886,depressed,demoralized,4
1887,depressed,broken,3
1888,depressed,pathetic,4
1889,depressed,humbled,3
1890,depressed,part,4
1891,depressed,humble,3
1892,depressed,strict,4
1893,depressed,fat,4
1894,depressed,naughty,3
1895,depressed,high,4
1896,depressed,spirited,4
1897,depressed,low,2
1898,depressed,mortified,4
1899,depressed,torn,4
1900,depressed,glum,4
1901,depressed,small,3
1902,depressed,disdain,4
1903,depressed,popular,4
1904,depressed,experienced,4
1905,depressed,adamant,4
1906,depressed,gloomy,2
1907,depressed,sluggish,4
1908,depressed,perverted,4
1909,depressed,queasy,4
1910,depressed,heavy,4
1911,depressed,dispirited,2
1912,depressed,lightheaded,4
1913,depressed,delicious,5
1914,depressed,disgraced,4
1915,depressed,neat,4
1916,depressed,blue,2
1917,depressed,faint,4
1918,depressed,melancholy,5
1919,depressed,outrage,4
1920,depressed,stern,3
1921,depressed,plenty,4
1922,depressed,gone,4
1923,depressed,relentless,3
1924,depressed,moody,4
1925,depressed,spunky,4
1926,depressed,morose,4
1927,depressed,depression,3
1928,depressed,consternation,3
1929,depressed,beat,4
1930,depressed,daddy,4
1931,depressed,taken,4
1932,depressed,scorn,4
1933,depressed,scorned,4
1934,depressed,going,4
1935,depressed,richer,4
1936,depressed,woeful,4
1937,depressed,cats,4
1938,depressed,pitiful,4
1939,depressed,diminished,4
1940,depressed,dark,3
1941,depressed,sulky,3
1942,depressed,spurned,4
1943,depressed,downcast,2
1944,depressed,dressed,4
1945,depressed,alarm,3
1946,depressed,grim,2
1947,depressed,mislead,4
1948,depressed,wasted,4
1949,depressed,bleak,4
1950,depressed,mollified,4
1951,depressed,nauseated,4
1952,depressed,defeat,4
1953,depressed,discover,4
1954,depressed,clear,4
1955,depressed,menacing,4
1956,depressed,demeaned,4
1957,depressed,eating,4
1958,depressed,control,4
1959,depressed,appeased,4
1960,depressed,mess,4
1961,depressed,sour,4
1962,depressed,piteous,4
1963,depressed,loose,4
1964,depressed,chagrined,4
1965,depressed,unforgiving,3
1966,depressed,sullen,4
1967,depressed,disgrace,4
1968,depressed,packed,4
1969,depressed,promiscuous,4
1970,irritated,hurt,4
1971,irritated,pain,3
1972,irritated,confuse,4
1973,irritated,mischievous,4
1974,irritated,ready,4
1975,irritated,strong,4
1976,irritated,concern,4
1977,irritated,mean,4
1978,irritated,worry,3
1979,irritated,pissed,2
1980,irritated,dead,4
1981,irritated,troubled,4
1982,irritated,annoyance,3
1983,irritated,resentment,4
1984,irritated,vexed,3
1985,irritated,close,4
1986,irritated,irritation,4
1987,irritated,excite,4
1988,irritated,wealthy,4
1989,irritated,annoying,4
1990,irritated,agony,4
1991,irritated,harried,3
1992,irritated,fast,4
1993,irritated,ridiculous,4
1994,irritated,trouble,3
1995,irritated,disturb,3
1996,irritated,soaked,3
1997,irritated,steadfast,4
1998,irritated,miffed,2
1999,irritated,idiotic,4
2000,irritated,steady,4
2001,irritated,beat,3
2002,irritated,astonish,4
2003,irritated,closer,4
2004,irritated,stronger,4
2005,irritated,put,4
2006,irritated,loaded,3
2007,irritated,laughable,4
2008,irritated,bond,4
2009,irritated,bother,2
2010,irritated,savage,4
2011,irritated,clear,4
2012,irritated,besotted,3
2013,irritated,grave,4
2014,irritated,wet,3
2015,irritated,peeved,2
2016,irritated,burn,3
2017,irritated,unwavering,4
